Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,0.7553,64.1828,620.8491,2198.6567,4206.7653,6313.5634,8850.2655,10378.3914,11915.0112,12757.8251,12970.6046,13109.3657,13079.475,12746.8163,14425.4696,14345.9453
AIM/CGE 2.0,SSP1-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,0,,5.6526,,507.127,,1391.1523,,2347.4837,,2880.9973,,3026.2328,,3164.8677,,3246.0161
AIM/CGE 2.0,SSP2-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,0,,110.2349,,1963.8959,,4531.4441,,6895.5093,,8731.1341,,9563.2304,,10320.7536,,11129.2194
AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,0,0,257.7562,1716.9055,3540.2001,5025.0398,5663.7651,6302.6348,7011.3786,7397.6485,7620.7502,7604.6165,7679.038,7910.4391,8132.8724,7771.8194
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,0,13.7901,432.6521,1486.5433,2978.4109,4568.6448,6236.2758,7542.6671,8992.554,9802.1704,10239.6968,10600.2364,10592.3337,10359.4336,9672.2123,9371.917
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,0,18.2314,492.4866,1599.3919,3094.227,4707.8665,6425.2941,7612.5109,8851.5643,9351.0765,9524.7104,9451.9353,9046.0079,8408.9918,7170.9734,6437.5494
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 4.2,SSP1-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,45.39518072,,473.749495,,1039.541783,,2339.604818,,4991.8146,,7505.219507,,9436.110044,,11361.07806,,13923.20397
IMAGE 3.0.1,IMA15-AGInt,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,7.24297E-015,6.57176E-005,0.025735302,31.54606496,625.5708517,3227.155724,6147.834693,,8836.645809,,10471.76451,,11353.43216,,10095.81384,,12373.2999
IMAGE 3.0.1,IMA15-Def,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0.186557864,142.3119286,2046.681941,6363.214165,10110.80913,11666.53722,12266.03882,,13472.34892,,14589.7406,,14890.73802,,15005.31354,,15717.6207
IMAGE 3.0.1,IMA15-Eff,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,7.11337E-015,25.57099876,1230.19937,5045.95839,8956.11011,10968.90733,11854.09332,,13119.63923,,14310.26708,,14478.86149,,14623.67259,,15533.36593
IMAGE 3.0.1,IMA15-LiStCh,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,5.14136E-014,1.76339E-005,0.007470909,20.73717777,118.0605413,1100.069235,3182.859185,,5752.311724,,7548.386318,,9316.439286,,9215.908905,,9690.734049
IMAGE 3.0.1,IMA15-Pop,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,7.22435E-015,0.000130291,0.284410578,55.80298013,2321.234639,5751.827594,8468.888721,,11424.11132,,12937.61797,,13630.02746,,13069.13524,,15019.23892
IMAGE 3.0.1,IMA15-TOT,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,4.83861E-015,3.87761E-007,2.00478E-006,1.50977E-005,4.57508E-005,0.000152892,0.094639818,,0.088683627,,0.071516428,,0.054543652,,0.051858247,,0.333668967
IMAGE 3.0.1,SSP1-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,48.30012847,,1001.573983,,3547.881355,,4244.053177,,5180.821375,,6748.824947,,9072.973656,,11448.35601,,14863.33863
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,0,,63.10333333,,386.4703333,,1348.204,,3241.384667,,7261.331,,10916.653,,11776.90433,,12453.001
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0,0,0,,0,,166.9362429,,1042.456084,,4473.338737,,9715.120416,,10632.30194,,11307.1139,,12042.31553,,12622.27926
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0,0,0,,0,,183.5484419,,1082.471707,,4508.114178,,9834.032542,,10709.15262,,11355.65611,,12071.28199,,12639.47694
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,0,,527.5343333,,1934.892667,,4449.544,,6924.815333,,8683.378,,10228.10067,,11319.27133,,12167.20267
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,0,,67.41533333,,363.495,,1313.429333,,3293.004,,7205.286,,10720.28467,,11628.23567,,12361.767
POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0.000031424,0.00207832,0.205163961,0.467960795,2.039455098,1.347070089,370.7021183,1787.347576,4343.857829,6793.491797,8693.85063,10830.34561,12349.08772,13099.70541,14408.33461,15514.0268,17676.37718,18380.8041,18430.4784,18730.81897
REMIND 1.5,EMC_Def_100$,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,103.5690002,,2133.193115,,8672.630859,,14718.02832,,15673.30176,,16399.69922,,16962.87891,,16977.66211,,16981.41016
REMIND 1.5,EMC_LimSW_100$,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,116.9680023,,2416.636963,,8778.856445,,14255.83301,,15325.58496,,16440.16211,,16943.64844,,16966.50977,,16978.06641
REMIND 1.5,EMC_NucPO_100$,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,121.7429962,,2593.000977,,9149.337891,,15078.37695,,15951.41699,,16564.34766,,16951.71289,,16977.0293,,16980.88672
REMIND 1.5,EMC_lowEI_100$,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,,105.5490036,,2166.208984,,8597.920898,,14766.49512,,15796.87695,,16475.29883,,16968.02734,,16981.75586,,16983.2793
REMIND 1.7,CEMICS-1.5-CDR12,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,98.2717,534.7137,1536.076,2906.183,3895.08,4338.037,4698.57,5118.74,,6248.809,,7101.045,,7049.039,,6042.497
REMIND 1.7,CEMICS-1.5-CDR8,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,0,133.1456,702.1359,1790.245,2658.934,3081.39,3513.133,3973.586,4389.441,,4856.913,,5272.922,,5439.218,,4602.387
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,1.988,235.4815,1385.055,3728.347,5416.104,5798.99,6063.766,6265.669,6363.067,,6384.63,,6263.151,,6474.07,,6036.711
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,15.2077,104.3602,422.9222,1237.578,2704.514,4630.242,6586.934,8254.278,9568.266,,11522.89,,12555.23,,12796.13,,13342.02
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,14.4868,94.1514,351.6106,940.8959,1835.027,2741.508,3400.108,3858.39,4232.057,,4865.597,,5148.586,,5369.577,,5727.88
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,46.3808,304.7744,1114.057,2807.533,5053.239,6973.302,8277.407,9184.212,9833.561,,10549.16,,10396.07,,10241.87,,10650.33
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,7.8588,55.1857,227.9268,691.1732,1598.681,2920.644,4466.525,5956.978,7207.351,,8763.037,,9336.6,,9718.438,,10347.82
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,14.2564,101.4261,401.7195,1113.594,2210.856,3349.655,4293.351,5042.954,5595.314,,6213.267,,6495.292,,6687.643,,6934.606
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0,0,0,1.6055,12.3361,50.1563,144.7355,329.3479,616.532,988.7234,1395.359,1781.926,,2317.82,,2626.163,,3045.311,,3508.359
WITCH-GLOBIOM 3.1,SSP1-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0.095148628,0.071539471,,102.6942492,,1238.989349,,2945.466909,,5343.98831,,7948.835588,,10927.13333,,15199.62527,,16761.07913,,16655.13953
WITCH-GLOBIOM 3.1,SSP4-19,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0.095148628,0.071539471,,86.96927151,,1215.803805,,2917.223384,,5313.404391,,7939.617545,,10900.71592,,15111.48519,,17111.47121,,19456.48533
WITCH-GLOBIOM 4.2,ADVANCE_2020_1.5C-2100,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0.000925572,0.009215622,31.68243976,88.06503092,358.8053065,885.441176,1731.109825,2830.596483,4053.571842,5443.226695,6653.938004,7863.998277,9316.722627,11237.15528,13892.96376,15318.39428,16612.31787,18185.93884,18785.35536,19183.17046
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0.000961423,0.014724513,0.00294444,0.009203414,170.1087419,559.307174,1224.308143,2057.814309,2897.594985,3836.120784,,5495.006004,,7120.282213,,7232.285288,,8139.077851,,10585.83791
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,0.000961423,0.014724513,0.00294444,0.009203414,170.1089986,585.2665617,1268.785381,2167.518758,3227.675589,4214.649517,,6076.715043,,8814.730095,,12037.43206,,13788.80159,,13418.07688
